Product_id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Product_url
 2050709, CUSHION, 0.5, VS2, D, VG, EX, EX, VG, N,"$1,396.89",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-202/
 2115723, CUSHION, 0.5, VS2, E, VG, EX, EX, VG, F,"$1,397.63",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-125/
 2062808, CUSHION, 0.51, VVS2, F, EX, EX, EX, VG, N,"$1,398.26",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-178/
 2115721, CUSHION, 0.51, VS1, H, EX, EX, EX, EX, F,"$1,398.39",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-101/
 2127672, CUSHION, 0.55, VS2, F, EX, EX, EX, VG, N,"$1,398.56",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-14/
 2127036, CUSHION, 0.53, VS1, FANCY, EX, EX, EX, GD, N,"$1,398.98",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-31/
 2092331, CUSHION, 0.52, VS1, H, EX, EX, EX, VG, N,"$1,399.13",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-77/
 2106429, CUSHION, 0.5, VS2, H, EX, EX, EX, VG, N,"$1,399.37",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-95/
 2047989, CUSHION, 0.7, SI2, FANCY, EX, EX, EX, GD, F,"$1,399.94",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-3/
 2044716, CUSHION, 0.51, VS1, G, EX, EX, EX, VG, N,"$1,400.04",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-17/
 2114530, CUSHION, 0.52, VS2, F, EX, EX, EX, VG, N,"$1,400.04",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-58/
 2093332, CUSHION, 0.52, VS2, F, EX, EX, EX, VG, N,"$1,400.77",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-26/
 2092325, CUSHION, 0.5, VVS1, I, EX, VG, VG, VG, N,"$1,401.18",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-53/
 2085270, CUSHION, 0.51, VS2, E, EX, EX, EX, VG, F,"$1,401.55",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-233/
 2095300, CUSHION, 0.5, VS1, H, VG, EX, EX, VG, N,"$1,401.87",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-263/
 2106424, CUSHION, 0.51, VS2, G, EX, EX, EX, VG, N,"$1,402.41",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-89/
 2091330, CUSHION, 0.51, VVS2, G, VG, EX, EX, VG, N,"$1,402.54",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-59/
 2051908, CUSHION, 0.53, VS1, E, EX, EX, EX, VG, M,"$1,403.42",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-41/
 2073668, CUSHION, 0.5, VS2, E, EX, EX, EX, GD, N,"$1,403.71",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-197/
 2120145, CUSHION, 0.5, VS2, F, VG, EX, EX, VG, N,"$1,403.73",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-144/
 2128777, CUSHION, 0.5, VS2, F, EX, EX, EX, VG, N,"$1,403.73",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-457/
 2085264, CUSHION, 0.5, VS1, G, VG, EX, EX, VG, N,"$1,404.46",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-243/
 2129787, CUSHION, 0.5, VVS2, G, VG, VG, VG, GD, N,"$1,404.47",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-538/
 2137002, CUSHION, 0.5, VS2, G, EX, EX, EX, VG, N,"$1,405.30",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-500/
 2072277, CUSHION, 0.55, VS2, F, EX, EX, EX, VG, N,"$1,405.56",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-4/
 2135735, CUSHION, 0.51, VS2, D, EX, EX, EX, VG, F,"$1,405.69",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-301/
 2126605, CUSHION, 0.51, VS2, G, EX, EX, EX, VG, N,"$1,407.51",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-148/
 2119272, CUSHION, 0.51, VS1, E, EX, EX, EX, VG, F,"$1,407.54",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-210/
 2061873, CUSHION, 0.5, VS2, E, EX, EX, EX, VG, N,"$1,407.77",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-221/
 2124352, CUSHION, 0.7, SI1, K, VG, EX, EX, EX, N,"$1,407.90",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-457/
 2096190, CUSHION, 0.51, VS1, G, VG, EX, EX, VG, N,"$1,408.21",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-56/
 2094486, CUSHION, 0.6, VS2, I, VG, EX, EX, VG, N,"$1,408.42",https://capitalwholesalediamonds.com/product/0-6-ct-cushion-5/
 2077901, CUSHION, 0.53, VS2, F, EX, EX, EX, VG, N,"$1,408.47",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-11/
 2106398, CUSHION, 0.52, VS1, H, EX, EX, EX, EX, N,"$1,408.49",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-43/
 2090467, CUSHION, 0.72, VVS1, M, EX, EX, EX, VG, N,"$1,408.49",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-46/
 2106378, CUSHION, 0.51, VS1, E, VG, EX, EX, VG, F,"$1,409.14",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-165/
 2093338, CUSHION, 0.59, SI1, D, EX, EX, EX, VG, M,"$1,410.40",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-31/
 2124359, CUSHION, 0.5, VS1, F, GD, EX, EX, VG, N,"$1,410.42",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-159/
 2091349, CUSHION, 0.5, VS2, G, VG, EX, EX, VG, N,"$1,410.51",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-241/
 2026216, CUSHION, 0.5, SI1, FANCY, GD, EX, EX, VG, N,"$1,411.15",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-4/
 2129769, CUSHION, 0.7, VS2, K, EX, EX, EX, VG, F,"$1,411.41",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-634/
 2127651, CUSHION, 0.53, VS1, F, EX, EX, EX, VG, F,"$1,411.91",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-52/
 2129778, CUSHION, 0.73, SI1, J, EX, EX, EX, VG, M,"$1,413.98",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-65/
 2127676, CUSHION, 0.52, VS2, G, EX, EX, EX, VG, N,"$1,414.30",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-63/
 220070-462, CUSHION, 1.23,, FANCY, EX, VG, VG, VG, N,"$1,414.32",https://capitalwholesalediamonds.com/product/1-23-ct-cushion/
 2079633, CUSHION, 0.59, SI1, G, EX, EX, EX, VG, N,"$1,414.34",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-45/
 2134324, CUSHION, 0.51, VS2, F, EX, EX, EX, VG, N,"$1,414.94",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-263/
 2093331, CUSHION, 0.51, VS2, E, EX, EX, EX, GD, N,"$1,414.97",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-54/
 2051902, CUSHION, 0.51, VVS2, G, EX, EX, EX, VG, N,"$1,415.72",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-21/
 2115725, CUSHION, 0.51, VS2, G, EX, EX, EX, VG, N,"$1,416.56",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-110/
 2119271, CUSHION, 0.51, VS1, D, EX, EX, EX, VG, M,"$1,416.59",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-209/
 2127675, CUSHION, 0.53, VS2, G, EX, EX, EX, VG, N,"$1,417.16",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-36/
 2130923, CUSHION, 0.5, VS2, F, EX, EX, EX, VG, N,"$1,417.20",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-162/
 1893692, CUSHION, 0.61, I1, FANCY, EX, VG, VG, GD, N,"$1,417.36",https://capitalwholesalediamonds.com/product/0-61-ct-cushion/
 2135709, CUSHION, 0.51, VVS1, G, EX, VG, VG, VG, N,"$1,417.36",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-273/
 2126592, CUSHION, 0.5, VS1, F, EX, EX, EX, VG, F,"$1,418.03",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-302/
 2000260, CUSHION, 0.51, VVS1, G, EX, VG, VG, VG, N,"$1,418.15",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-8/
 2062821, CUSHION, 0.5, VS1, G, EX, EX, EX, VG, N,"$1,418.92",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-345/
 2090482, CUSHION, 0.51, VVS1, H, EX, EX, EX, VG, F,"$1,418.95",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-194/
 2032702, CUSHION, 0.51, VS1, E, EX, EX, EX, EX, F,"$1,420.80",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-159/
 2122394, CUSHION, 0.5, VS1, H, EX, EX, EX, VG, N,"$1,421.49",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-132/
 2064612, CUSHION, 0.55, VVS2, F, EX, EX, EX, EX, M,"$1,421.81",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-18/
 2077902, CUSHION, 0.5, VS2, F, EX, EX, EX, VG, N,"$1,422.35",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-224/
 2059314, CUSHION, 0.51, VS1, E, EX, EX, EX, VG, F,"$1,422.40",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-30/
 2077871, CUSHION, 0.51, VVS1, H, EX, VG, VG, VG, F,"$1,422.43",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-38/
 2096191, CUSHION, 0.5, VS1, H, EX, EX, EX, VG, F,"$1,423.08",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-254/
 2059321, CUSHION, 0.5, VS2, D, EX, EX, EX, VG, F,"$1,423.93",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-207/
 2126578, CUSHION, 0.52, VVS1, I, EX, EX, EX, VG, N,"$1,424.46",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-85/
 2061872, CUSHION, 0.51, VS1, G, EX, EX, EX, EX, N,"$1,424.78",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-184/
 2126606, CUSHION, 0.59, VS2, H, EX, EX, EX, VG, ST,"$1,424.80",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-43/
 2122392, CUSHION, 0.5, VS1, G, EX, EX, EX, VG, N,"$1,424.81",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-447/
 2111491, CUSHION, 0.51, VS1, F, EX, EX, EX, GD, N,"$1,424.85",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-94/
 2093339, CUSHION, 0.53, SI1, D, EX, EX, EX, EX, N,"$1,424.90",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-47/
 2136999, CUSHION, 0.5, VS2, D, VG, EX, EX, VG, N,"$1,425.55",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-561/
 2078468, CUSHION, 0.59, SI1, E, EX, EX, EX, VG, N,"$1,425.65",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-30/
 2120148, CUSHION, 0.56, VS2, H, EX, EX, EX, EX, N,"$1,426.13",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-18/
 2103974, CUSHION, 0.71, SI2, J, EX, EX, EX, VG, F,"$1,427.04",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-107/
 2134315, CUSHION, 0.51, VS1, H, EX, EX, EX, VG, N,"$1,427.25",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-264/
 2081437, CUSHION, 0.53, VS1, E, EX, EX, EX, VG, M,"$1,427.40",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-45/
 2127669, CUSHION, 0.5, VS2, D, EX, EX, EX, VG, M,"$1,427.44",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-436/
 2101819, CUSHION, 0.5, VVS1, H, EX, EX, EX, VG, F,"$1,428.05",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-276/
 2024441, CUSHION, 0.52, VVS1, H, EX, VG, VG, VG, N,"$1,428.73",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-6/
 2081455, CUSHION, 0.51, VS2, E, EX, EX, EX, VG, N,"$1,428.90",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-230/
 2079098, CUSHION, 0.5, VS2, G, EX, EX, EX, VG, F,"$1,428.96",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-351/
 2138227, CUSHION, 0.5, VVS2, H, EX, EX, EX, VG, N,"$1,428.96",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-563/
 2103033, CUSHION, 0.5, VS2, H, EX, EX, EX, VG, N,"$1,429.03",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-73/
 2096889, CUSHION, 0.51, VS1, H, EX, EX, EX, VG, F,"$1,429.04",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-202/
 2062800, CUSHION, 0.5, VVS1, H, EX, EX, EX, VG, F,"$1,429.06",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-25/
 2123362, CUSHION, 0.51, VVS2, D, EX, EX, EX, VG, F,"$1,430.68",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-218/
 2059308, CUSHION, 0.51, VVS1, F, EX, EX, EX, VG, F,"$1,430.68",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-225/
 2122406, CUSHION, 0.5, VS2, G, EX, EX, EX, VG, N,"$1,431.57",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-318/
 2130924, CUSHION, 0.51, VS2, G, EX, EX, EX, EX, F,"$1,432.34",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-296/
 2127642, CUSHION, 0.5, VVS2, G, VG, EX, EX, VG, N,"$1,432.36",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-155/
 2099834, CUSHION, 0.59, VS1, H, EX, EX, EX, EX, M,"$1,432.42",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-34/
 2136990, CUSHION, 0.51, VS1, G, EX, EX, EX, VG, N,"$1,433.20",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-291/
 2134297, CUSHION, 0.53, VVS2, F, EX, EX, EX, VG, N,"$1,433.46",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-66/
 2138894, CUSHION, 0.51, VS1, F, EX, EX, EX, VG, N,"$1,434.10",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-281/
 2132900, CUSHION, 0.54, VS2, F, EX, EX, EX, VG, N,"$1,434.26",https://capitalwholesalediamonds.com/product/0-54-ct-cushion-12/
 2106387, CUSHION, 0.5, VS1, F, EX, EX, EX, VG, F,"$1,435.05",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-117/
 2132886, CUSHION, 0.51, VS1, H, EX, EX, EX, EX, N,"$1,435.54",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-265/
 2123348, CUSHION, 0.7, VS1, J, EX, EX, EX, EX, M,"$1,436.48",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-259/
 2134334, CUSHION, 0.5, VS2, H, EX, EX, EX, VG, N,"$1,436.50",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-544/
 2127039, CUSHION, 0.51, SI1, FANCY, EX, EX, EX, VG, F,"$1,437.18",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-124/
 2060698, CUSHION, 0.5, VVS2, F, EX, EX, EX, VG, N,"$1,437.45",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-204/
 2119280, CUSHION, 0.5, SI1, D, VG, EX, EX, GD, N,"$1,437.46",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-290/
 2081457, CUSHION, 0.51, VS2, F, EX, EX, EX, VG, N,"$1,438.24",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-40/
 2022414, CUSHION, 0.51, VS1, E, EX, EX, EX, VG, N,"$1,438.84",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-13/
 2127640, CUSHION, 0.52, VVS2, G, EX, EX, EX, VG, N,"$1,438.87",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-64/
 2126591, CUSHION, 0.51, VS1, F, EX, EX, EX, VG, N,"$1,438.97",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-140/
 2106433, CUSHION, 0.59, VS2, I, EX, EX, EX, EX, N,"$1,439.15",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-19/
 2127650, CUSHION, 0.55, VS1, F, EX, EX, EX, VG, F,"$1,441.57",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-31/
 2097751, CUSHION, 0.5, VS2, E, VG, EX, EX, VG, F,"$1,441.74",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-250/
 2081456, CUSHION, 0.5, VS2, E, EX, EX, EX, VG, N,"$1,441.74",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-359/
 2077881, CUSHION, 0.5, VS1, E, EX, EX, EX, GD, M,"$1,441.77",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-40/
 2119273, CUSHION, 0.5, VS1, E, EX, EX, EX, GD, F,"$1,441.77",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-292/
 2056356, CUSHION, 0.7, SI1, J, GD, EX, EX, EX, N,"$1,442.03",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-350/
 2050704, CUSHION, 0.51, VS1, F, EX, EX, EX, VG, N,"$1,443.08",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-160/
 2106416, CUSHION, 0.5, VS2, E, EX, EX, EX, VG, N,"$1,444.27",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-186/
 2106368, CUSHION, 0.53, VVS2, H, EX, EX, EX, VG, N,"$1,444.66",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-24/
 2087101, CUSHION, 0.58, VVS1, I, EX, EX, EX, VG, F,"$1,444.69",https://capitalwholesalediamonds.com/product/0-58-ct-cushion-6/
 2103023, CUSHION, 0.51, VS2, E, EX, EX, EX, VG, N,"$1,444.80",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-197/
 2089745, CUSHION, 0.71, SI1, K, EX, EX, EX, VG, F,"$1,445.29",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-128/
 2104999, CUSHION, 0.52, VVS2, F, EX, EX, EX, VG, N,"$1,445.54",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-82/
 2115710, CUSHION, 0.53, VVS1, I, EX, EX, EX, VG, N,"$1,445.60",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-22/
 2121323, CUSHION, 0.5, VS2, E, EX, EX, EX, VG, N,"$1,445.80",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-283/
 2106360, CUSHION, 0.5, VVS2, F, VG, EX, EX, VG, N,"$1,445.83",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-90/
 2106361, CUSHION, 0.5, VVS2, F, EX, EX, EX, VG, M,"$1,445.83",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-185/
 2077890, CUSHION, 0.5, VS1, G, EX, EX, EX, VG, N,"$1,445.88",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-355/
 2086287, CUSHION, 0.57, VS2, F, EX, EX, EX, VG, N,"$1,445.93",https://capitalwholesalediamonds.com/product/0-57-ct-cushion-3/
 2100841, CUSHION, 0.51, VS1, G, EX, EX, EX, VG, N,"$1,446.41",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-203/
 2127660, CUSHION, 0.5, VS1, H, EX, EX, EX, VG, N,"$1,446.81",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-303/
 2103978, CUSHION, 0.51, VS2, E, EX, EX, EX, VG, N,"$1,447.29",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-114/
 2077903, CUSHION, 0.5, VS2, F, EX, EX, EX, VG, N,"$1,447.59",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-36/
 2088048, CUSHION, 0.5, VS2, F, EX, EX, EX, EX, N,"$1,447.59",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-381/
 2127601, CUSHION, 0.7, VVS1, L, EX, EX, EX, VG, F,"$1,447.71",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-262/
 2026506, CUSHION, 0.51, VVS1, H, EX, EX, EX, VG, N,"$1,448.79",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-156/
 2115718, CUSHION, 0.5, VS1, G, EX, EX, EX, VG, N,"$1,449.31",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-295/
 2134325, CUSHION, 0.5, VS2, F, VG, EX, EX, VG, N,"$1,449.31",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-513/
 2092333, CUSHION, 0.5, VS2, E, EX, EX, EX, VG, N,"$1,449.34",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-249/
 2126584, CUSHION, 0.51, VS1, E, EX, EX, EX, EX, F,"$1,449.71",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-216/
 2079632, CUSHION, 0.5, VS2, G, VG, EX, EX, VG, N,"$1,450.02",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-232/
 2111468, CUSHION, 0.5, VVS1, H, EX, EX, EX, EX, N,"$1,450.10",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-146/
 2121321, CUSHION, 0.51, VS1, F, EX, EX, EX, VG, N,"$1,450.54",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-147/
 2079100, CUSHION, 0.56, VS2, H, EX, EX, EX, VG, N,"$1,451.69",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-5/
 2106430, CUSHION, 0.61, VS2, I, EX, EX, EX, VG, M,"$1,452.17",https://capitalwholesalediamonds.com/product/0-61-ct-cushion-12/
 2075615, CUSHION, 0.51, VS2, E, EX, EX, EX, VG, N,"$1,452.26",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-185/
 2126595, CUSHION, 0.53, VS1, H, EX, EX, EX, VG, N,"$1,453.27",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-35/
 2100842, CUSHION, 0.53, VS1, H, EX, EX, EX, EX, N,"$1,453.27",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-49/
 2081461, CUSHION, 0.5, VS2, G, EX, EX, EX, VG, N,"$1,454.28",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-229/
 2097745, CUSHION, 0.5, VS1, H, EX, VG, VG, VG, N,"$1,454.35",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-271/
 2130921, CUSHION, 0.5, VS2, E, EX, EX, EX, VG, N,"$1,454.41",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-510/
 2059318, CUSHION, 0.5, VS1, G, EX, EX, EX, EX, F,"$1,454.45",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-26/
 2131363, CUSHION, 0.51, VS2, FANCY, EX, EX, EX, VG, M,"$1,454.59",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-169/
 2132882, CUSHION, 0.51, VS1, F, EX, EX, EX, EX, N,"$1,454.65",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-286/
 2069662, CUSHION, 0.8, VS2, L, EX, EX, EX, VG, N,"$1,454.75",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-31/
 2097757, CUSHION, 0.61, VS2, I, EX, EX, EX, VG, F,"$1,455.03",https://capitalwholesalediamonds.com/product/0-61-ct-cushion-8/
 2091341, CUSHION, 0.51, VS2, E, EX, EX, EX, VG, N,"$1,455.50",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-234/
 2030554, CUSHION, 0.51, VS1, E, EX, EX, EX, VG, N,"$1,455.55",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-157/
 2129795, CUSHION, 0.53, SI2, D, EX, EX, EX, EX, N,"$1,455.89",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-34/
 2062816, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, F,"$1,456.10",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-217/
 2136991, CUSHION, 0.51, VS1, G, EX, EX, EX, VG, N,"$1,456.28",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-272/
 2107869, CUSHION, 0.76, VS1, M, EX, EX, EX, EX, N,"$1,456.42",https://capitalwholesalediamonds.com/product/0-76-ct-cushion-24/
 2120143, CUSHION, 0.59, VS1, H, VG, EX, EX, GD, F,"$1,456.49",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-40/
 2126589, CUSHION, 0.53, VS1, F, EX, EX, EX, VG, F,"$1,456.76",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-59/
 2089748, CUSHION, 0.5, VVS2, G, EX, EX, EX, EX, F,"$1,456.95",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-59/
 2077879, CUSHION, 0.5, VS1, D, EX, EX, EX, VG, F,"$1,457.03",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-353/
 2130910, CUSHION, 0.5, VS1, D, FG, EX, EX, GD, N,"$1,457.03",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-541/
 2135721, CUSHION, 0.51, VS1, F, EX, EX, EX, VG, N,"$1,458.76",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-292/
 2062805, CUSHION, 0.52, VVS2, E, EX, VG, VG, VG, M,"$1,459.27",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-70/
 2093330, CUSHION, 0.51, VS2, E, EX, EX, EX, VG, N,"$1,459.72",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-241/
 2116888, CUSHION, 0.56, VS2, E, EX, EX, EX, EX, N,"$1,459.87",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-22/
 2120139, CUSHION, 0.55, VS1, E, EX, EX, EX, VG, M,"$1,460.13",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-29/
 2123364, CUSHION, 0.5, VS1, F, EX, EX, EX, VG, N,"$1,460.19",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-456/
 2111478, CUSHION, 0.52, VVS2, G, EX, EX, EX, VG, N,"$1,460.68",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-45/
 2126602, CUSHION, 0.53, VS2, D, EX, EX, EX, VG, F,"$1,461.02",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-51/
 2077899, CUSHION, 0.5, VS2, D, EX, EX, EX, VG, M,"$1,461.24",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-356/
 2132877, CUSHION, 0.51, VS1, E, EX, EX, EX, VG, F,"$1,461.38",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-260/
 2111476, CUSHION, 0.5, VVS2, F, EX, EX, EX, VG, N,"$1,462.05",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-91/
 2111492, CUSHION, 0.5, VS1, F, VG, EX, EX, VG, N,"$1,462.81",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-108/
 2100831, CUSHION, 0.52, VVS2, F, EX, EX, EX, VG, F,"$1,463.38",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-95/
 2081452, CUSHION, 0.5, VS2, D, VG, VG, VG, GD, N,"$1,463.68",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-234/
 2110047, CUSHION, 0.71, IF, N, EX, EX, EX, EX, N,"$1,463.75",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-76/
