Product_id,Shape,Carat,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Lab,Price,Product_url
2133728, ROUND,0.53, VVS2, M, EX, EX, EX, F, 5.20-5.23×3.21, GIA,"$1,127.78",https://capitalwholesalediamonds.com/product/0-53-ct-round-299/
2123153, ROUND,0.5, VS2, O-P, EX, EX, EX, M, 5.03-5.06×3.17, GIA,"$1,139.91",https://capitalwholesalediamonds.com/product/0-5-ct-round-2343/
2136488, ROUND,0.55, VVS1, M, EX, EX, EX, N, 5.23-5.25×3.28, GIA,"$1,141.12",https://capitalwholesalediamonds.com/product/0-55-ct-round-221/
2116457, ROUND,0.5, VVS2, M, EX, EX, EX, M, 5.03-5.06×3.17, GIA,"$1,147.61",https://capitalwholesalediamonds.com/product/0-5-ct-round-1664/
2092206, ROUND,0.51, SI2, J, EX, EX, EX, F, 5.13-5.15×3.17, GIA,"$1,152.21",https://capitalwholesalediamonds.com/product/0-51-ct-round-191/
2105958, ROUND,0.5, VVS2, L, VG, EX, VG, M, 5.00-5.05×3.18, GIA,"$1,158.58",https://capitalwholesalediamonds.com/product/0-5-ct-round-4831/
2117678, ROUND,0.5, SI1, J, VG, EX, VG, F, 4.94-4.98×3.17, GIA,"$1,162.82",https://capitalwholesalediamonds.com/product/0-5-ct-round-3847/
2077108, ROUND,0.5, VS1, M, VG, EX, VG, N, 4.91-4.97×3.17, GIA,"$1,165.29",https://capitalwholesalediamonds.com/product/0-5-ct-round-227/
2124929, ROUND,0.51, VVS1, M, VG, EX, EX, M, 4.95-4.98×3.19, GIA,"$1,165.39",https://capitalwholesalediamonds.com/product/0-51-ct-round-355/
2138156, ROUND,0.52, SI2, K, VG, EX, EX, N, 5.10-5.13×3.20, GIA,"$1,170.10",https://capitalwholesalediamonds.com/product/0-52-ct-round-278/
2039232, ROUND,0.5, VVS2, M, EX, EX, EX, F, 5.02-5.06×3.18, GIA,"$1,172.03",https://capitalwholesalediamonds.com/product/0-5-ct-round-20/
2070322, ROUND,0.5, VVS1, N, EX, EX, EX, F, 5.06-5.10×3.17, GIA,"$1,178.81",https://capitalwholesalediamonds.com/product/0-5-ct-round-858/
2090367, ROUND,0.5, VS2, M, EX, EX, EX, N, 5.06-5.09×3.17, GIA,"$1,178.86",https://capitalwholesalediamonds.com/product/0-5-ct-round-1301/
2051745, ROUND,0.5, SI2, I, GD, EX, VG, N, 4.91-4.98×3.20, GIA,"$1,184.69",https://capitalwholesalediamonds.com/product/0-5-ct-round-5371/
2112477, ROUND,0.5, SI1, I, GD, EX, GD, N, 4.80-4.89×3.14, GIA,"$1,184.89",https://capitalwholesalediamonds.com/product/0-5-ct-round-3795/
2097609, ROUND,0.53, SI2, J, EX, EX, EX, F, 5.17-5.19×3.19, GIA,"$1,185.55",https://capitalwholesalediamonds.com/product/0-53-ct-round-76/
2128508, ROUND,0.5, SI2, J, EX, EX, EX, F, 5.12-5.15×3.12, GIA,"$1,185.69",https://capitalwholesalediamonds.com/product/0-5-ct-round-1975/
2089521, ROUND,0.5, VS1, L, EX, EX, VG, F, 4.99-5.05×3.15, GIA,"$1,189.00",https://capitalwholesalediamonds.com/product/0-5-ct-round-1299/
2119064, ROUND,0.5, VS2, K, GD, EX, GD, F, 4.82-4.86×3.21, GIA,"$1,194.91",https://capitalwholesalediamonds.com/product/0-5-ct-round-3833/
2118964, ROUND,0.5, VS1, K, GD, EX, VG, N, 4.86-4.91×3.25, GIA,"$1,200.76",https://capitalwholesalediamonds.com/product/0-5-ct-round-2684/
2044540, ROUND,0.5, SI1, J, GD, VG, VG, N, 4.85-4.91×3.22, GIA,"$1,203.45",https://capitalwholesalediamonds.com/product/0-5-ct-round-2806/
2057442, ROUND,0.5, VS2, K, VG, EX, GD, N, 4.89-4.97×3.20, GIA,"$1,205.92",https://capitalwholesalediamonds.com/product/0-5-ct-round-2807/
2107668, ROUND,0.5, SI2, I, EX, EX, EX, F, 5.07-5.10×3.13, GIA,"$1,205.98",https://capitalwholesalediamonds.com/product/0-5-ct-round-1515/
1994935, ROUND,0.5, SI1, I, GD, EX, GD, F, 4.86-4.93×3.18, GIA,"$1,206.80",https://capitalwholesalediamonds.com/product/0-5-ct-round-2710/
2058818, ROUND,0.5, VVS1, L, EX, EX, EX, N, 5.04-5.08×3.17, GIA,"$1,207.51",https://capitalwholesalediamonds.com/product/0-5-ct-round-2793/
2088903, ROUND,0.5, SI1, L, VG, VG, EX, N, 4.99-5.01×3.12, GIA,"$1,207.61",https://capitalwholesalediamonds.com/product/0-5-ct-round-378/
2069493, ROUND,0.51, SI2, J, EX, EX, EX, F, 5.11-5.13×3.15, GIA,"$1,212.59",https://capitalwholesalediamonds.com/product/0-51-ct-round-113/
2027457, ROUND,0.5, SI2, J, EX, EX, EX, F, 5.19-5.20×3.08, GIA,"$1,212.66",https://capitalwholesalediamonds.com/product/0-5-ct-round-12/
2095741, ROUND,0.5, I1, K, EX, EX, EX, N, 5.12-5.16×3.15, GIA,"$1,213.49",https://capitalwholesalediamonds.com/product/0-5-ct-round-5422/
2127492, ROUND,0.51, SI2, K, EX, EX, EX, F, 5.09-5.12×3.17, GIA,"$1,214.28",https://capitalwholesalediamonds.com/product/0-51-ct-round-525/
2053722, ROUND,0.5, SI1, J, GD, VG, GD, N, 4.88-4.95×3.14, GIA,"$1,215.30",https://capitalwholesalediamonds.com/product/0-5-ct-round-4069/
2133988, ROUND,0.5, SI1, J, GD, VG, VG, F, 4.96-4.99×3.16, GIA,"$1,215.30",https://capitalwholesalediamonds.com/product/0-5-ct-round-5657/
2107589, ROUND,0.5, SI1, K, EX, EX, EX, F, 5.12-5.15×3.15, GIA,"$1,216.85",https://capitalwholesalediamonds.com/product/0-5-ct-round-1419/
2112485, ROUND,0.59, SI1, L, VG, EX, VG, F, 5.27-5.34×3.32, GIA,"$1,217.63",https://capitalwholesalediamonds.com/product/0-59-ct-round-258/
2117677, ROUND,0.51, SI1, J, EX, EX, EX, F, 5.10-5.12×3.17, GIA,"$1,224.31",https://capitalwholesalediamonds.com/product/0-51-ct-round-430/
2026462, ROUND,0.5, VS2, K, VG, EX, GD, N, 5.00-5.04×3.19, GIA,"$1,227.02",https://capitalwholesalediamonds.com/product/0-5-ct-round-3965/
2112409, ROUND,0.51, VS2, L, VG, EX, VG, N, 4.98-5.03×3.20, GIA,"$1,227.53",https://capitalwholesalediamonds.com/product/0-51-ct-round-276/
2128377, ROUND,0.51, VVS2, M, EX, EX, EX, F, 5.10-5.12×3.19, GIA,"$1,228.37",https://capitalwholesalediamonds.com/product/0-51-ct-round-438/
2085012, ROUND,0.51, VVS2, M, EX, EX, EX, F, 5.08-5.12×3.20, GIA,"$1,228.37",https://capitalwholesalediamonds.com/product/0-51-ct-round-468/
2087723, ROUND,0.5, VS1, L, VG, EX, VG, N, 4.92-4.99×3.19, GIA,"$1,230.37",https://capitalwholesalediamonds.com/product/0-5-ct-round-3256/
2092207, ROUND,0.5, SI2, J, EX, EX, EX, F, 5.13-5.17×3.12, GIA,"$1,230.40",https://capitalwholesalediamonds.com/product/0-5-ct-round-1418/
2088857, ROUND,0.51, VS1, M, EX, EX, EX, F, 5.09-5.11×3.16, GIA,"$1,230.92",https://capitalwholesalediamonds.com/product/0-51-ct-round-52/
2018289, ROUND,0.5, VS2, I, F, EX, F, F, 4.86-4.93×3.22, GIA,"$1,231.25",https://capitalwholesalediamonds.com/product/0-5-ct-round-678/
2080302, ROUND,0.5, SI1, L, EX, EX, EX, N, 5.13-5.15×3.12, GIA,"$1,231.27",https://capitalwholesalediamonds.com/product/0-5-ct-round-1098/
2083252, ROUND,0.5, VS2, L, EX, EX, VG, F, 5.01-5.07×3.19, GIA,"$1,232.08",https://capitalwholesalediamonds.com/product/0-5-ct-round-283/
2083254, ROUND,0.5, VS2, L, EX, EX, EX, F, 5.07-5.08×3.19, GIA,"$1,232.08",https://capitalwholesalediamonds.com/product/0-5-ct-round-284/
2019330, ROUND,0.52, VS1, L, EX, EX, EX, N, 5.19-5.22×3.18, GIA,"$1,232.58",https://capitalwholesalediamonds.com/product/0-52-ct-round-36/
2096716, ROUND,0.5, SI1, K, EX, EX, VG, N, 5.04-5.09×3.18, GIA,"$1,232.91",https://capitalwholesalediamonds.com/product/0-5-ct-round-4774/
2107590, ROUND,0.5, SI1, K, VG, EX, GD, N, 5.02-5.04×3.20, GIA,"$1,232.91",https://capitalwholesalediamonds.com/product/0-5-ct-round-4968/
2023180, ROUND,0.5, VS2, K, VG, EX, VG, F, 5.03-5.09×3.18, GIA,"$1,234.66",https://capitalwholesalediamonds.com/product/0-5-ct-round-3960/
2070336, ROUND,0.5, VVS2, N, EX, EX, EX, N, 5.05-5.08×3.17, GIA,"$1,234.66",https://capitalwholesalediamonds.com/product/0-5-ct-round-4227/
2116486, ROUND,0.5, VS1, M, EX, EX, EX, F, 5.04-5.07×3.17, GIA,"$1,235.46",https://capitalwholesalediamonds.com/product/0-5-ct-round-1617/
2090366, ROUND,0.5, VS2, L, VG, EX, VG, N, 4.89-4.96×3.19, GIA,"$1,236.25",https://capitalwholesalediamonds.com/product/0-5-ct-round-1384/
2056062, ROUND,0.55, SI1, K, EX, EX, EX, N, 5.23-5.25×3.26, GIA,"$1,236.72",https://capitalwholesalediamonds.com/product/0-55-ct-round-93/
2114204, ROUND,0.5, SI1, K, EX, EX, EX, ST, 5.03-5.07×3.16, GIA,"$1,237.08",https://capitalwholesalediamonds.com/product/0-5-ct-round-3755/
2062721, ROUND,0.51, SI1, J, EX, EX, EX, N, 5.11-5.13×3.18, GIA,"$1,239.18",https://capitalwholesalediamonds.com/product/0-51-ct-round-114/
2128419, ROUND,0.5, VS2, J, VG, EX, VG, ST, 4.92-4.98×3.18, GIA,"$1,240.46",https://capitalwholesalediamonds.com/product/0-5-ct-round-3926/
2103801, ROUND,0.5, SI1, J, F, EX, VG, F, 4.84-4.89×3.24, GIA,"$1,240.56",https://capitalwholesalediamonds.com/product/0-5-ct-round-1511/
2042979, ROUND,0.5, SI2, I, EX, EX, VG, F, 5.15-5.19×3.10, GIA,"$1,241.47",https://capitalwholesalediamonds.com/product/0-5-ct-round-699/
2082340, ROUND,0.52, VVS2, M, EX, EX, EX, F, 5.13-5.14×3.18, GIA,"$1,241.92",https://capitalwholesalediamonds.com/product/0-52-ct-round-55/
2112314, ROUND,0.5, VS1, L, EX, EX, EX, M, 5.03-5.06×3.18, GIA,"$1,242.23",https://capitalwholesalediamonds.com/product/0-5-ct-round-529/
2088858, ROUND,0.51, VS1, M, EX, EX, EX, F, 5.08-5.10×3.20, GIA,"$1,243.26",https://capitalwholesalediamonds.com/product/0-51-ct-round-53/
2119162, ROUND,0.5, SI2, K, VG, EX, EX, N, 5.03-5.05×3.17, GIA,"$1,245.58",https://capitalwholesalediamonds.com/product/0-5-ct-round-621/
2104733, ROUND,0.52, VVS2, M, EX, EX, EX, F, 5.25-5.27×3.11, GIA,"$1,246.94",https://capitalwholesalediamonds.com/product/0-52-ct-round-83/
2124143, ROUND,0.5, SI2, L, EX, EX, EX, N, 5.06-5.09×3.18, GIA,"$1,247.25",https://capitalwholesalediamonds.com/product/0-5-ct-round-2372/
2080214, ROUND,0.5, VS1, L, EX, EX, EX, ST, 5.05-5.08×3.16, GIA,"$1,248.93",https://capitalwholesalediamonds.com/product/0-5-ct-round-1162/
2057639, ROUND,0.5, SI2, J, GD, EX, VG, F, 4.86-4.90×3.21, GIA,"$1,249.92",https://capitalwholesalediamonds.com/product/0-5-ct-round-748/
1998535, ROUND,0.5, VS2, K, EX, EX, VG, F, 5.05-5.07×3.17, GIA,"$1,251.51",https://capitalwholesalediamonds.com/product/0-5-ct-round-3944/
2135454, ROUND,0.5, SI1, K, EX, EX, EX, F, 5.05-5.08×3.17, GIA,"$1,251.53",https://capitalwholesalediamonds.com/product/0-5-ct-round-5450/
2116572, ROUND,0.5, SI1, L, EX, EX, EX, F, 5.07-5.10×3.17, GIA,"$1,253.98",https://capitalwholesalediamonds.com/product/0-5-ct-round-2569/
2136527, ROUND,0.52, VVS2, M, EX, EX, EX, F, 5.11-5.15×3.21, GIA,"$1,254.57",https://capitalwholesalediamonds.com/product/0-52-ct-round-295/
2129490, ROUND,0.52, VVS1, L, EX, EX, EX, N, 5.20-5.22×3.12, GIA,"$1,254.66",https://capitalwholesalediamonds.com/product/0-52-ct-round-254/
2126487, ROUND,0.5, VS2, K, VG, EX, GD, F, 4.96-5.01×3.15, GIA,"$1,259.15",https://capitalwholesalediamonds.com/product/0-5-ct-round-5091/
2096013, ROUND,0.5, VS1, L, VG, EX, VG, F, 5.04-5.09×3.14, GIA,"$1,260.79",https://capitalwholesalediamonds.com/product/0-5-ct-round-4494/
2088859, ROUND,0.5, VS1, M, EX, EX, EX, F, 5.06-5.08×3.13, GIA,"$1,261.69",https://capitalwholesalediamonds.com/product/0-5-ct-round-372/
2123143, ROUND,0.5, VS1, L, VG, EX, VG, N, 5.04-5.10×3.16, GIA,"$1,261.70",https://capitalwholesalediamonds.com/product/0-5-ct-round-5163/
2056050, ROUND,0.5, SI1, I, GD, VG, GD, F, 4.86-4.93×3.25, GIA,"$1,261.79",https://capitalwholesalediamonds.com/product/0-5-ct-round-4147/
2056048, ROUND,0.5, SI1, I, GD, EX, VG, F, 4.83-4.89×3.23, GIA,"$1,262.46",https://capitalwholesalediamonds.com/product/0-5-ct-round-2799/
2074354, ROUND,0.51, VVS1, L, EX, EX, EX, N, 5.13-5.15×3.19, GIA,"$1,264.10",https://capitalwholesalediamonds.com/product/0-51-ct-round-326/
2073412, ROUND,0.5, VS2, L, EX, EX, VG, N, 5.06-5.12×3.10, GIA,"$1,264.26",https://capitalwholesalediamonds.com/product/0-5-ct-round-4242/
2130517, ROUND,0.5, IF, M, EX, EX, EX, M, 5.18-5.21×3.11, GIA,"$1,264.97",https://capitalwholesalediamonds.com/product/0-5-ct-round-5738/
2096119, ROUND,0.5, VS2, L, EX, EX, EX, F, 5.05-5.09×3.16, GIA,"$1,265.84",https://capitalwholesalediamonds.com/product/0-5-ct-round-1317/
2123132, ROUND,0.5, VVS2, N, EX, EX, EX, N, 5.03-5.07×3.18, GIA,"$1,265.84",https://capitalwholesalediamonds.com/product/0-5-ct-round-2394/
2038566, ROUND,0.5, SI1, I, GD, EX, GD, N, 4.83-4.90×3.23, GIA,"$1,266.81",https://capitalwholesalediamonds.com/product/0-5-ct-round-2729/
2135512, ROUND,0.5, SI2, K, VG, EX, VG, N, 5.05-5.10×3.12, GIA,"$1,267.57",https://capitalwholesalediamonds.com/product/0-5-ct-round-6067/
2101468, ROUND,0.51, VS1, K, EX, EX, EX, N, 5.17-5.19×3.13, GIA,"$1,268.17",https://capitalwholesalediamonds.com/product/0-51-ct-round-248/
2133810, ROUND,0.5, VS1, K, VG, EX, GD, N, 4.88-4.97×3.17, GIA,"$1,268.43",https://capitalwholesalediamonds.com/product/0-5-ct-round-5855/
2087835, ROUND,0.53, SI1, L, EX, EX, EX, N, 5.18-5.22×3.20, GIA,"$1,271.55",https://capitalwholesalediamonds.com/product/0-53-ct-round-64/
2085072, ROUND,0.5, VS1, L, EX, EX, EX, F, 5.05-5.08×3.16, GIA,"$1,272.65",https://capitalwholesalediamonds.com/product/0-5-ct-round-3101/
2093015, ROUND,0.5, VVS2, L, VG, EX, VG, M, 5.01-5.03×3.11, GIA,"$1,272.72",https://capitalwholesalediamonds.com/product/0-5-ct-round-1247/
2101594, ROUND,0.5, SI2, I, F, GD, GD, N, 4.81-4.89×3.24, GIA,"$1,273.52",https://capitalwholesalediamonds.com/product/0-5-ct-round-3510/
2059059, ROUND,0.5, SI1, J, GD, EX, VG, N, 5.10-5.12×3.02, GIA,"$1,275.16",https://capitalwholesalediamonds.com/product/0-5-ct-round-2442/
2123188, ROUND,0.5, SI1, L, EX, EX, EX, F, 5.04-5.07×3.16, GIA,"$1,275.21",https://capitalwholesalediamonds.com/product/0-5-ct-round-3892/
2132708, ROUND,0.5, VS2, J, GD, EX, VG, F, 4.82-4.88×3.22, GIA,"$1,279.33",https://capitalwholesalediamonds.com/product/0-5-ct-round-5565/
2053763, ROUND,0.5, SI2, K, EX, EX, EX, F, 5.02-5.05×3.20, GIA,"$1,279.35",https://capitalwholesalediamonds.com/product/0-5-ct-round-2839/
2087822, ROUND,0.5, SI1, I, GD, VG, VG, N, 4.83-4.89×3.20, GIA,"$1,279.35",https://capitalwholesalediamonds.com/product/0-5-ct-round-4537/
2086031, ROUND,0.5, VS2, L, EX, VG, EX, F, 5.09-5.11×3.14, GIA,"$1,280.21",https://capitalwholesalediamonds.com/product/0-5-ct-round-2495/
2077619, ROUND,0.51, VVS2, L, VG, EX, VG, N, 4.93-5.00×3.20, GIA,"$1,280.65",https://capitalwholesalediamonds.com/product/0-51-ct-round-327/
2089511, ROUND,0.51, VVS2, M, EX, EX, EX, N, 5.12-5.15×3.14, GIA,"$1,280.65",https://capitalwholesalediamonds.com/product/0-51-ct-round-476/
2119712, ROUND,0.51, I1, F, EX, EX, EX, N, 5.10-5.12×3.19, GIA,"$1,280.65",https://capitalwholesalediamonds.com/product/0-51-ct-round-554/
2037786, ROUND,0.59, SI2, K, EX, EX, EX, F, 5.32-5.35×3.34, GIA,"$1,280.92",https://capitalwholesalediamonds.com/product/0-59-ct-round-36/
2097570, ROUND,0.5, VS2, K, GD, EX, VG, N, 4.82-4.88×3.21, GIA,"$1,281.16",https://capitalwholesalediamonds.com/product/0-5-ct-round-1498/
2122208, ROUND,0.5, SI2, J, GD, EX, VG, N, 4.85-4.90×3.21, GIA,"$1,282.03",https://capitalwholesalediamonds.com/product/0-5-ct-round-3878/
2111099, ROUND,0.5, VS1, K, GD, EX, VG, N, 4.84-4.87×3.23, GIA,"$1,284.42",https://capitalwholesalediamonds.com/product/0-5-ct-round-1554/
2074407, ROUND,0.5, VS1, L, EX, EX, VG, N, 5.03-5.07×3.17, GIA,"$1,285.28",https://capitalwholesalediamonds.com/product/0-5-ct-round-5373/
2095931, ROUND,0.5, VVS2, M, EX, EX, EX, F, 5.06-5.09×3.18, GIA,"$1,285.38",https://capitalwholesalediamonds.com/product/0-5-ct-round-4642/
2077132, ROUND,0.5, VS2, K, VG, EX, VG, M, 4.94-5.00×3.19, GIA,"$1,285.41",https://capitalwholesalediamonds.com/product/0-5-ct-round-237/
2118901, ROUND,0.5, VVS2, M, VG, EX, VG, N, 4.94-5.01×3.19, GIA,"$1,286.09",https://capitalwholesalediamonds.com/product/0-5-ct-round-4959/
2066629, ROUND,0.5, I1, I, VG, VG, VG, N, 5.06-5.09×3.18, GIA,"$1,286.97",https://capitalwholesalediamonds.com/product/0-5-ct-round-96/
2091187, ROUND,0.5, VS1, M, EX, EX, EX, N, 5.08-5.11×3.18, GIA,"$1,287.78",https://capitalwholesalediamonds.com/product/0-5-ct-round-4434/
2061711, ROUND,0.5, SI1, J, GD, EX, VG, N, 4.87-4.89×3.17, GIA,"$1,287.80",https://capitalwholesalediamonds.com/product/0-5-ct-round-752/
2089517, ROUND,0.51, VS1, K, VG, EX, VG, N, 4.95-5.01×3.20, GIA,"$1,288.04",https://capitalwholesalediamonds.com/product/0-51-ct-round-386/
2069305, ROUND,0.5, VS1, K, VG, VG, VG, F, 4.90-4.98×3.18, GIA,"$1,289.62",https://capitalwholesalediamonds.com/product/0-5-ct-round-132/
2124930, ROUND,0.5, VVS1, M, EX, EX, EX, M, 5.07-5.09×3.17, GIA,"$1,290.38",https://capitalwholesalediamonds.com/product/0-5-ct-round-2364/
2080213, ROUND,0.5, VS1, L, EX, EX, EX, F, 5.04-5.07×3.17, GIA,"$1,290.45",https://capitalwholesalediamonds.com/product/0-5-ct-round-1199/
2107672, ROUND,0.51, SI2, J, EX, EX, EX, F, 5.11-5.14×3.18, GIA,"$1,290.56",https://capitalwholesalediamonds.com/product/0-51-ct-round-348/
2091089, ROUND,0.52, IF, M, EX, EX, EX, F, 5.19-5.21×3.22, GIA,"$1,290.84",https://capitalwholesalediamonds.com/product/0-52-ct-round-50/
2112408, ROUND,0.5, VS2, K, VG, EX, VG, N, 4.94-4.99×3.19, GIA,"$1,292.87",https://capitalwholesalediamonds.com/product/0-5-ct-round-2088/
2138129, ROUND,0.5, SI1, L, EX, EX, EX, F, 5.09-5.11×3.17, GIA,"$1,292.92",https://capitalwholesalediamonds.com/product/0-5-ct-round-6247/
2128423, ROUND,0.5, VS2, L, EX, EX, EX, F, 5.05-5.07×3.17, GIA,"$1,292.99",https://capitalwholesalediamonds.com/product/0-5-ct-round-1899/
2111102, ROUND,0.51, VS1, M, EX, EX, EX, N, 5.08-5.11×3.19, GIA,"$1,293.91",https://capitalwholesalediamonds.com/product/0-51-ct-round-275/
2114058, ROUND,0.51, VS1, M, EX, EX, EX, N, 5.08-5.11×3.18, GIA,"$1,293.91",https://capitalwholesalediamonds.com/product/0-51-ct-round-429/
2109751, ROUND,0.5, VVS2, M, EX, EX, EX, N, 5.03-5.07×3.17, GIA,"$1,295.44",https://capitalwholesalediamonds.com/product/0-5-ct-round-2068/
2082400, ROUND,0.5, SI1, I, F, VG, GD, N, 4.82-4.90×3.16, GIA,"$1,296.23",https://capitalwholesalediamonds.com/product/0-5-ct-round-1113/
2117676, ROUND,0.54, SI1, J, EX, EX, EX, F, 5.26-5.27×3.21, GIA,"$1,296.59",https://capitalwholesalediamonds.com/product/0-54-ct-round-16/
2085011, ROUND,0.5, VVS2, K, VG, EX, GD, F, 4.90-4.96×3.21, GIA,"$1,297.13",https://capitalwholesalediamonds.com/product/0-5-ct-round-1044/
2122044, ROUND,0.51, VVS2, L, EX, EX, EX, ST, 5.10-5.12×3.19, GIA,"$1,297.17",https://capitalwholesalediamonds.com/product/0-51-ct-round-266/
2056131, ROUND,0.57, SI2, J, EX, EX, EX, F, 5.31-5.35×3.31, GIA,"$1,297.56",https://capitalwholesalediamonds.com/product/0-57-ct-round-67/
2091289, ROUND,0.5, SI1, J, GD, EX, GD, N, 4.86-4.91×3.20, GIA,"$1,298.09",https://capitalwholesalediamonds.com/product/0-5-ct-round-3124/
2035969, ROUND,0.52, SI2, I, EX, EX, EX, F, 5.13-5.15×3.20, GIA,"$1,298.44",https://capitalwholesalediamonds.com/product/0-52-ct-round-34/
2076370, ROUND,0.5, SI2, I, VG, EX, VG, F, 5.06-5.10×3.04, GIA,"$1,298.87",https://capitalwholesalediamonds.com/product/0-5-ct-round-1006/
2103838, ROUND,0.55, SI2, J, EX, EX, EX, F, 5.20-5.23×3.27, GIA,"$1,299.29",https://capitalwholesalediamonds.com/product/0-55-ct-round-85/
2057637, ROUND,0.53, SI2, J, EX, EX, EX, N, 5.22-5.24×3.20, GIA,"$1,300.03",https://capitalwholesalediamonds.com/product/0-53-ct-round-39/
2114243, ROUND,0.5, SI2, K, EX, EX, EX, F, 5.04-5.07×3.15, GIA,"$1,300.46",https://capitalwholesalediamonds.com/product/0-5-ct-round-3675/
2087725, ROUND,0.5, VS1, L, EX, EX, EX, F, 5.06-5.08×3.18, GIA,"$1,300.49",https://capitalwholesalediamonds.com/product/0-5-ct-round-3091/
2080301, ROUND,0.56, SI1, L, EX, EX, EX, F, 5.24-5.27×3.29, GIA,"$1,300.52",https://capitalwholesalediamonds.com/product/0-56-ct-round-21/
2033737, ROUND,0.5, VVS2, L, EX, EX, EX, F, 5.03-5.06×3.17, GIA,"$1,301.30",https://capitalwholesalediamonds.com/product/0-5-ct-round-2409/
2126331, ROUND,0.5, VS1, K, VG, EX, VG, ST, 4.93-5.00×3.20, GIA,"$1,303.01",https://capitalwholesalediamonds.com/product/0-5-ct-round-5082/
2070320, ROUND,0.5, VVS1, M, VG, EX, VG, N, 4.90-4.96×3.18, GIA,"$1,303.87",https://capitalwholesalediamonds.com/product/0-5-ct-round-903/
2070359, ROUND,0.5, VS1, K, VG, EX, VG, N, 4.91-4.96×3.20, GIA,"$1,304.68",https://capitalwholesalediamonds.com/product/0-5-ct-round-886/
